"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.05189281113198,-0.974693546699585,-0.00811849038057552,"Converged",FALSE,-1.20678244964813,-0.459537774505414,-0.0082714776120426,"Converged",FALSE,-1.18407188286649,-0.53574706245569,-0.0082059426281032,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.25361389012592,-0.308796705245764,-0.00829358128141689,"Converged",FALSE,0.99,0.01
2,-1.08097043720735,1.00444636637515,-0.0196661083747744,"Converged",FALSE,-0.941742739549365,0.557661184449598,-0.0198338613231665,"Converged",FALSE,-0.891504440373682,0.406176467460195,-0.0198301002825545,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
3,-1.26458707167399,1.77186757527299,-0.0187232065461233,"Converged",FALSE,-1.19601129971678,1.55636834791595,-0.0187337088632289,"Converged",FALSE,-1.12095056799225,1.27316244568817,-0.018770195389572,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-2.02989156399051,-0.139409155743801,0.00873101831541388,"Converged",FALSE,-2.18043125895824,0.39219573282947,0.00851714961425009,"Converged",FALSE,-2.50619317083772,1.45332251842118,0.0079996330377525,"Converged",FALSE,-2.0896675526449,0.0696916951569946,0.00861018808750592,"Converged",FALSE,-2.27122257317481,0.718318886376566,0.00840963648898538,"Converged",FALSE,0.99,0.01
5,-1.77262505318539,1.218900096344,-0.00750429419814967,"Converged",FALSE,-1.54446145651159,0.352103160855563,-0.00690515614028613,"Converged",FALSE,-1.63920399487227,0.651510881104106,-0.00707144568111877,"Converged",FALSE,-1.65920937960386,0.777370917480723,-0.00735947979427754,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
6,-1.88971881011442,2.54548569553254,-0.0147581975882074,"Converged",FALSE,-2.02359663921151,3.20852703870354,-0.0149113562582836,"Converged",FALSE,-1.83467110496936,2.15780242923327,-0.0138574065101956,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
7,-2.31147524667676,2.11265002455416,-0.00420495617748874,"Converged",FALSE,-2.26262367606971,2.02788730567454,-0.00466750266368816,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-2.14418087833344,1.79977208292253,-0.00486594463199951,"Converged",FALSE,-2.05797938522882,1.41294274143409,-0.00509758904111784,"Converged",FALSE,0.99,0.01
8,-0.869084730510017,2.3793050610414,-0.0340939333318008,"Converged",FALSE,-0.716976507033266,1.91584902936828,-0.033901442499229,"Converged",FALSE,-0.809429510178054,2.1265174107011,-0.0335685073975581,"Converged",FALSE,-0.614779451974488,1.49884553754386,-0.0334275499413756,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
9,-1.64773368137781,1.05198513332831,-0.00575068690203939,"Converged",FALSE,-1.41735848660715,0.326150649309896,-0.00583887263860903,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
10,-1.86278245988617,2.01924248708426,-0.0077973526677581,"Converged",FALSE,-1.79529859381736,1.76750021064442,-0.00775418473141628,"Converged",FALSE,-1.70689405683348,1.52958892339917,-0.00806884865649761,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
