"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.47650327192588,1.16997107839991,-0.0169386074426451,"Converged",FALSE,0.290792782865621,-4.47014831897445,-0.0163495179038093,"Converged",FALSE,-1.18438670661831,0.158793441609012,-0.0168191707545324,"Converged",FALSE,-1.1542046006667,0.0678260562310053,-0.0168540334175964,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
2,-1.95529866877812,2.04787009729375,-0.0079815316376681,"Converged",FALSE,-1.29788398860947,-0.120583094177575,-0.00863102384423018,"Converged",FALSE,-2.09688558433543,2.74728090825516,-0.00848258944310828,"Converged",FALSE,-2.06815602574343,2.39350700598131,-0.00770935540105707,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
3,-2.01284671609656,3.60331075075944,-0.0199208745945559,"Converged",FALSE,-1.86492875066908,3.21476893090375,-0.020204349613991,"Converged",FALSE,-0.802481074993765,-0.148344682185086,-0.0210972208948469,"Converged",FALSE,-0.809000113497655,-0.143099461038033,-0.0210888133951742,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
4,-0.616359405579378,-1.18096194248246,-0.0187695990760393,"Converged",FALSE,-0.879645149476186,-0.351163735511309,-0.018609721591038,"Converged",FALSE,-1.5128632144744,1.74197232401944,-0.0187817528047687,"Converged",FALSE,-1.65568927445113,2.17167633077186,-0.0184970471017097,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5
5,-1.37606163154802,3.38112013144205,-0.0313629543353551,"Converged",FALSE,-1.25607857425862,2.67377687291389,-0.0292379938838694,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-1.00511040257833,2.21686544888012,-0.031093937247964,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
6,-1.8964892318594,3.24741168982872,-0.0175665799060221,"Converged",FALSE,-0.571956386026922,-1.15723381668261,-0.0163139176519272,"Converged",FALSE,-0.833568851436336,-0.375401245407146,-0.0167291775278815,"Converged",FALSE,-0.944256122875899,-0.0531134797030364,-0.0166212974890719,"Converged",FALSE,-1.10488982513369,0.454737301981906,-0.0165716743479517,"Converged",FALSE,0.5,0.5
7,-2.01939729468639,1.06182336901411,-0.00190150393032897,"Converged",FALSE,-1.99376464537583,0.958808527521344,-0.00206688420363715,"Converged",FALSE,-2.09858967869163,1.32785352212103,-0.00199126429582581,"Converged",FALSE,-2.31513589811364,2.00877413984247,-0.00250867907174456,"Converged",FALSE,-2.85527613017992,3.35338781001999,-0.00230156935634881,"Converged",FALSE,0.5,0.5
8,-2.00258377210848,0.1666502849565,0.00869356213645694,"Converged",FALSE,-2.02873780113754,0.242256771013678,0.00862802311441928,"Converged",FALSE,-1.56885348670733,-1.1659090552744,0.00866339804751097,"Converged",FALSE,-2.76047660402483,2.60734790542431,0.00857708022009918,"Converged",FALSE,-2.438351238564,1.5451744497804,0.00810322469949795,"Converged",FALSE,0.5,0.5
9,-0.824930662306595,1.57106128903228,-0.0314090409119874,"Converged",FALSE,-1.05494434489768,2.36945410355563,-0.0315840254950097,"Converged",FALSE,-0.976049189621994,1.91326880335378,-0.0309274297433545,"Converged",FALSE,-0.850720040663147,1.53656616768025,-0.0309424145614462,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
10,-2.31182176387334,4.56729716891585,-0.0145030174542873,"Converged",FALSE,-2.56894717121952,5.07096999657936,-0.0153348833401759,"Converged",FALSE,-1.65415978027307,2.03917720929948,-0.0137870177434971,"Converged",FALSE,-2.13574791698485,3.30831584806475,-0.0127028667082864,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
